logtime,beam_current,beam_energy,integrated_current,integrated_colmn2.5Gev
2019-05-22 06:59:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:00:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:00:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:00:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:00:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:00:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:00:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:01:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:01:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:01:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:01:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:01:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:01:50.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:02:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:02:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:02:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:02:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:02:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:02:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:03:00.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:03:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:03:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:03:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:03:40.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:03:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:04:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:04:10.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:04:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:04:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:04:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:04:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:05:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:05:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:05:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:05:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:05:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:05:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:06:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:06:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:06:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:06:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:06:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:06:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:07:00.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:07:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:07:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:07:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:07:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:07:50.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:08:00.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:08:10.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:08:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:08:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:08:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:08:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:09:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:09:10.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:09:20.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:09:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:09:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:09:50.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:10:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:10:10.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:10:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:10:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:10:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:10:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:11:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:11:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:11:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:11:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:11:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:11:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:12:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:12:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:12:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:12:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:12:40.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:12:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:13:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:13:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:13:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:13:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:13:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:13:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:14:00.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:14:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:14:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:14:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:14:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:14:50.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:15:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:15:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:15:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:15:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:15:40.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:15:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:16:00.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:16:10.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:16:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:16:30.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:16:40.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:16:50.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:17:00.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:17:10.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:17:20.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:17:30.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:17:40.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:17:50.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:18:00.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:18:10.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:18:20.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:18:30.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:18:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:18:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:19:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:19:10.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:19:20.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:19:30.0,0.07,0.0,5094.372,3376.474
2019-05-22 07:19:40.0,0.07,0.0,5094.372,3376.474
2019-05-22 07:19:50.0,0.06,0.0,5094.372,3376.474
2019-05-22 07:20:00.0,0.05,0.0,5094.372,3376.474
2019-05-22 07:20:10.0,0.04,0.0,5094.372,3376.474
2019-05-22 07:20:20.0,0.04,0.0,5094.372,3376.474
2019-05-22 07:20:30.0,0.03,0.0,5094.372,3376.474
2019-05-22 07:20:40.0,0.02,0.0,5094.372,3376.474
2019-05-22 07:20:50.0,0.01,0.0,5094.372,3376.474
2019-05-22 07:21:00.0,0.0,0.0,5094.372,3376.474
2019-05-22 07:21:10.0,0.0,0.0,5094.372,3376.474
2019-05-22 07:21:20.0,0.01,0.0,5094.372,3376.474
2019-05-22 07:21:30.0,0.03,0.0,5094.372,3376.474
2019-05-22 07:21:40.0,0.04,0.0,5094.372,3376.474
2019-05-22 07:21:50.0,0.06,0.0,5094.372,3376.474
2019-05-22 07:22:00.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:22:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:22:20.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:22:30.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:22:40.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:22:50.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:23:00.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:23:10.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:23:20.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:23:30.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:23:40.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:23:50.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:24:00.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:24:10.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:24:20.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:24:30.0,0.14,0.0,5094.372,3376.474
2019-05-22 07:24:40.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:24:50.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:25:00.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:25:10.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:25:20.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:25:30.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:25:40.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:25:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:26:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:26:10.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:26:20.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:26:30.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:26:40.0,0.07,0.0,5094.372,3376.474
2019-05-22 07:26:50.0,0.07,0.0,5094.372,3376.474
2019-05-22 07:27:00.0,0.06,0.0,5094.372,3376.474
2019-05-22 07:27:10.0,0.05,0.0,5094.372,3376.474
2019-05-22 07:27:20.0,0.04,0.0,5094.372,3376.474
2019-05-22 07:27:30.0,0.04,0.0,5094.372,3376.474
2019-05-22 07:27:40.0,0.03,0.0,5094.372,3376.474
2019-05-22 07:27:50.0,0.02,0.0,5094.372,3376.474
2019-05-22 07:28:00.0,0.02,0.0,5094.372,3376.474
2019-05-22 07:28:10.0,0.0,0.0,5094.372,3376.474
2019-05-22 07:28:20.0,0.0,0.0,5094.372,3376.474
2019-05-22 07:28:30.0,0.0,0.0,5094.372,3376.474
2019-05-22 07:28:40.0,0.03,0.0,5094.372,3376.474
2019-05-22 07:28:50.0,0.05,0.0,5094.372,3376.474
2019-05-22 07:29:00.0,0.06,0.0,5094.372,3376.474
2019-05-22 07:29:10.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:29:20.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:29:30.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:29:40.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:29:50.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:30:00.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:30:10.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:30:20.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:30:30.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:30:40.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:30:50.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:31:00.0,0.14,0.0,5094.372,3376.474
2019-05-22 07:31:10.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:31:20.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:31:30.0,0.14,0.0,5094.372,3376.474
2019-05-22 07:31:40.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:31:50.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:32:00.0,0.14,0.0,5094.372,3376.474
2019-05-22 07:32:10.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:32:20.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:32:30.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:32:40.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:32:50.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:33:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:33:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:33:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:33:30.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:33:40.0,0.07,0.0,5094.372,3376.474
2019-05-22 07:33:50.0,0.07,0.0,5094.372,3376.474
2019-05-22 07:34:00.0,0.07,0.0,5094.372,3376.474
2019-05-22 07:34:10.0,0.06,0.0,5094.372,3376.474
2019-05-22 07:34:20.0,0.05,0.0,5094.372,3376.474
2019-05-22 07:34:30.0,0.04,0.0,5094.372,3376.474
2019-05-22 07:34:40.0,0.03,0.0,5094.372,3376.474
2019-05-22 07:34:50.0,0.03,0.0,5094.372,3376.474
2019-05-22 07:35:00.0,0.02,0.0,5094.372,3376.474
2019-05-22 07:35:10.0,0.01,0.0,5094.372,3376.474
2019-05-22 07:35:20.0,0.01,0.0,5094.372,3376.474
2019-05-22 07:35:30.0,0.0,0.0,5094.372,3376.474
2019-05-22 07:35:40.0,0.01,0.0,5094.372,3376.474
2019-05-22 07:35:50.0,0.03,0.0,5094.372,3376.474
2019-05-22 07:36:00.0,0.05,0.0,5094.372,3376.474
2019-05-22 07:36:10.0,0.07,0.0,5094.372,3376.474
2019-05-22 07:36:20.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:36:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:36:40.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:36:50.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:37:00.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:37:10.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:37:20.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:37:30.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:37:40.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:37:50.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:38:00.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:38:10.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:38:20.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:38:30.0,0.14,0.0,5094.372,3376.474
2019-05-22 07:38:40.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:38:50.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:39:00.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:39:10.0,0.13,0.0,5094.372,3376.474
2019-05-22 07:39:20.0,0.12,0.0,5094.372,3376.474
2019-05-22 07:39:30.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:39:40.0,0.11,0.0,5094.372,3376.474
2019-05-22 07:39:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:40:00.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:40:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:40:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:40:30.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:40:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:40:50.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:41:00.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:41:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:41:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:41:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:41:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:41:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:42:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:42:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:42:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:42:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:42:40.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:42:50.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:43:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:43:10.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:43:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:43:30.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:43:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:43:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:44:00.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:44:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:44:20.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:44:30.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:44:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:44:50.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:45:00.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:45:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:45:20.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:45:30.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:45:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:45:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:46:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:46:10.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:46:20.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:46:30.0,0.08,0.0,5094.372,3376.474
2019-05-22 07:46:40.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:46:50.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:47:00.0,0.09,0.0,5094.372,3376.474
2019-05-22 07:47:10.0,0.1,0.0,5094.372,3376.474
2019-05-22 07:47:20.0,1.06,545.6461,5094.372,3376.474
2019-05-22 07:47:30.0,1.91,545.64825,5094.372,3376.474
2019-05-22 07:47:40.0,2.83,545.6461,5094.372,3376.474
2019-05-22 07:47:50.0,3.82,545.6496,5094.372,3376.474
2019-05-22 07:48:00.0,4.57,545.6444,5094.372,3376.474
2019-05-22 07:48:10.0,5.3,545.6531,5094.372,3376.474
2019-05-22 07:48:20.0,5.85,545.6531,5094.372,3376.474
2019-05-22 07:48:30.0,6.6,545.6444,5094.372,3376.474
2019-05-22 07:48:40.0,7.73,545.6444,5094.372,3376.474
2019-05-22 07:48:50.0,9.24,545.63916,5094.3726,3376.474
2019-05-22 07:49:00.0,10.92,545.6513,5094.3726,3376.474
2019-05-22 07:49:10.0,12.46,545.64136,5094.3726,3376.474
2019-05-22 07:49:20.0,14.04,545.63916,5094.3726,3376.474
2019-05-22 07:49:30.0,15.2,545.6535,5094.3726,3376.474
2019-05-22 07:49:40.0,16.53,545.64655,5094.3726,3376.474
2019-05-22 07:49:50.0,17.93,545.6396,5094.3726,3376.474
2019-05-22 07:50:00.0,19.18,545.6409,5094.3726,3376.474
2019-05-22 07:50:10.0,21.2,545.64655,5094.3726,3376.474
2019-05-22 07:50:20.0,23.16,545.64484,5094.3726,3376.474
2019-05-22 07:50:30.0,24.48,545.6461,5094.3726,3376.474
2019-05-22 07:50:40.0,24.71,545.64825,5094.373,3376.474
2019-05-22 07:50:50.0,26.49,545.6344,5094.373,3376.474
2019-05-22 07:51:00.0,27.59,545.6587,5094.373,3376.474
2019-05-22 07:51:10.0,28.77,545.6531,5094.373,3376.474
2019-05-22 07:51:20.0,30.09,545.6565,5094.373,3376.474
2019-05-22 07:51:30.0,31.79,545.6552,5094.373,3376.474
2019-05-22 07:51:40.0,33.64,545.66,5094.3735,3376.474
2019-05-22 07:51:50.0,34.91,545.6496,5094.3735,3376.474
2019-05-22 07:52:00.0,36.49,545.6496,5094.3735,3376.474
2019-05-22 07:52:10.0,37.73,545.634,5094.3735,3376.474
2019-05-22 07:52:20.0,39.44,545.6513,5094.3735,3376.474
2019-05-22 07:52:30.0,41.27,545.6461,5094.374,3376.474
2019-05-22 07:52:40.0,42.78,545.6344,5094.374,3376.474
2019-05-22 07:52:50.0,43.83,545.6444,5094.374,3376.474
2019-05-22 07:53:00.0,45.1,545.6531,5094.374,3376.474
2019-05-22 07:53:10.0,47.29,545.6201,5094.3745,3376.474
2019-05-22 07:53:20.0,48.63,545.6396,5094.3745,3376.474
2019-05-22 07:53:30.0,50.39,545.6496,5094.3745,3376.474
2019-05-22 07:53:40.0,52.19,545.6531,5094.375,3376.474
2019-05-22 07:53:50.0,53.43,545.6409,5094.375,3376.474
2019-05-22 07:54:00.0,55.47,545.63574,5094.375,3376.474
2019-05-22 07:54:10.0,56.65,545.64307,5094.375,3376.474
2019-05-22 07:54:20.0,57.72,545.63574,5094.3755,3376.474
2019-05-22 07:54:30.0,59.44,545.64484,5094.3755,3376.474
2019-05-22 07:54:40.0,60.74,545.6565,5094.3755,3376.474
2019-05-22 07:54:50.0,62.52,545.6461,5094.376,3376.474
2019-05-22 07:55:00.0,64.03,545.64825,5094.376,3376.474
2019-05-22 07:55:10.0,65.51,545.6478,5094.3765,3376.474
2019-05-22 07:55:20.0,66.98,545.6478,5094.3765,3376.474
2019-05-22 07:55:30.0,68.76,545.6478,5094.3765,3376.474
2019-05-22 07:55:40.0,70.33,545.6478,5094.377,3376.474
2019-05-22 07:55:50.0,71.76,545.6344,5094.377,3376.474
2019-05-22 07:56:00.0,73.48,545.64264,5094.3774,3376.474
2019-05-22 07:56:10.0,75.45,545.6444,5094.3774,3376.474
2019-05-22 07:56:20.0,77.09,545.6478,5094.3774,3376.474
2019-05-22 07:56:30.0,78.5,545.6409,5094.378,3376.474
2019-05-22 07:56:40.0,80.14,545.6461,5094.378,3376.474
2019-05-22 07:56:50.0,81.52,545.65,5094.3784,3376.474
2019-05-22 07:57:00.0,83.51,545.6461,5094.3784,3376.474
2019-05-22 07:57:10.0,85.04,545.6478,5094.379,3376.474
2019-05-22 07:57:20.0,86.47,545.6535,5094.379,3376.474
2019-05-22 07:57:30.0,88.27,545.6535,5094.3794,3376.474
2019-05-22 07:57:40.0,89.62,545.6552,5094.3794,3376.474
2019-05-22 07:57:50.0,91.13,545.64484,5094.38,3376.474
2019-05-22 07:58:00.0,92.65,545.6444,5094.38,3376.474
2019-05-22 07:58:10.0,94.14,545.6604,5094.3804,3376.474
2019-05-22 07:58:20.0,95.69,545.64307,5094.3804,3376.474
2019-05-22 07:58:30.0,97.47,545.6548,5094.381,3376.474
2019-05-22 07:58:40.0,99.12,545.6552,5094.381,3376.474
2019-05-22 07:58:50.0,100.43,545.6478,5094.3813,3376.474
2019-05-22 07:59:00.0,101.99,545.6461,5094.382,3376.474
2019-05-22 07:59:10.0,102.86,545.66,5094.382,3376.474
2019-05-22 07:59:20.0,104.3,545.64825,5094.3823,3376.474
2019-05-22 07:59:30.0,105.55,545.65826,5094.3823,3376.474
2019-05-22 07:59:40.0,106.83,545.6496,5094.383,3376.474
2019-05-22 07:59:50.0,107.41,545.6535,5094.3833,3376.474
2019-05-22 08:00:00.0,108.17,545.6552,5094.3833,3376.474
2019-05-22 08:00:10.0,109.33,545.6513,5094.384,3376.474
2019-05-22 08:00:20.0,110.86,545.64264,5094.384,3376.474
2019-05-22 08:00:30.0,112.41,545.6513,5094.3843,3376.474
2019-05-22 08:00:40.0,113.62,545.6617,5094.385,3376.474
2019-05-22 08:00:50.0,114.82,545.65826,5094.385,3376.474
2019-05-22 08:01:00.0,115.89,545.6565,5094.3853,3376.474
2019-05-22 08:01:10.0,117.2,545.64825,5094.3857,3376.474
2019-05-22 08:01:20.0,118.62,545.6478,5094.3857,3376.474
2019-05-22 08:01:30.0,119.66,545.64825,5094.386,3376.474
2019-05-22 08:01:40.0,120.93,545.6531,5094.3867,3376.474
2019-05-22 08:01:50.0,122.1,545.6513,5094.3867,3376.474
2019-05-22 08:02:00.0,123.63,545.6496,5094.387,3376.474
2019-05-22 08:02:10.0,124.88,545.63745,5094.3877,3376.474
2019-05-22 08:02:20.0,126.22,545.65826,5094.3877,3376.474
2019-05-22 08:02:30.0,127.6,545.6344,5094.388,3376.474
2019-05-22 08:02:40.0,128.63,545.65,5094.3887,3376.474
2019-05-22 08:02:50.0,130.17,545.63745,5094.389,3376.474
2019-05-22 08:03:00.0,131.38,545.64136,5094.389,3376.474
2019-05-22 08:03:10.0,132.63,545.64655,5094.3896,3376.474
2019-05-22 08:03:20.0,133.85,545.6478,5094.39,3376.474
2019-05-22 08:03:30.0,135.47,545.6513,5094.3906,3376.474
2019-05-22 08:03:40.0,136.58,545.64655,5094.3906,3376.474
2019-05-22 08:03:50.0,137.48,545.64264,5094.391,3376.474
2019-05-22 08:04:00.0,138.8,545.64264,5094.3916,3376.474
2019-05-22 08:04:10.0,139.94,545.6513,5094.392,3376.474
2019-05-22 08:04:20.0,141.59,545.6396,5094.3926,3376.474
2019-05-22 08:04:30.0,142.67,545.67773,5094.3926,3376.474
2019-05-22 08:04:40.0,143.89,545.6569,5094.393,3376.474
2019-05-22 08:04:50.0,145.25,545.6569,5094.3936,3376.474
2019-05-22 08:05:00.0,146.4,545.6569,5094.394,3376.474
2019-05-22 08:05:10.0,147.66,545.6569,5094.3945,3376.474
2019-05-22 08:05:20.0,149.05,545.6569,5094.395,3376.474
2019-05-22 08:05:30.0,150.13,545.6569,5094.395,3376.474
2019-05-22 08:05:40.0,151.49,545.6569,5094.3955,3376.474
2019-05-22 08:05:50.0,151.96,545.6881,5094.396,3376.474
2019-05-22 08:06:00.0,151.6,545.6409,5094.3965,3376.474
2019-05-22 08:06:10.0,151.43,545.6478,5094.397,3376.474
2019-05-22 08:06:20.0,150.88,545.58246,5094.3975,3376.474
2019-05-22 08:06:30.0,150.84,545.67035,5094.398,3376.474
2019-05-22 08:06:40.0,150.74,545.5664,5094.398,3376.474
2019-05-22 08:06:50.0,150.65,545.61707,5094.3984,3376.474
2019-05-22 08:07:00.0,150.64,545.686,5094.399,3376.474
2019-05-22 08:07:10.0,150.51,545.58246,5094.3994,3376.474
2019-05-22 08:07:20.0,150.44,545.53,5094.4,3376.474
2019-05-22 08:07:30.0,150.38,545.57855,5094.4004,3376.474
2019-05-22 08:07:40.0,150.29,545.4923,5094.401,3376.474
2019-05-22 08:07:50.0,150.24,545.5235,5094.401,3376.474
2019-05-22 08:08:00.0,150.18,545.4594,5094.4014,3376.474
2019-05-22 08:08:10.0,150.12,545.579,5094.402,3376.474
2019-05-22 08:08:20.0,150.04,545.58417,5094.4023,3376.474
2019-05-22 08:08:30.0,149.69,545.63574,5094.403,3376.474
2019-05-22 08:08:40.0,149.63,545.63226,5094.4033,3376.474
2019-05-22 08:08:50.0,149.58,545.5075,5094.404,3376.474
2019-05-22 08:09:00.0,149.51,545.7137,5094.404,3376.474
2019-05-22 08:09:10.0,149.43,545.6829,5094.4043,3376.474
