logtime,beam_current,beam_energy,integrated_current,integrated_colmn2.5Gev
2019-05-22 09:02:00.0,0.09,0.0,5094.4346,3376.483
2019-05-22 09:03:00.0,0.09,0.0,5094.4346,3376.483
2019-05-22 09:04:00.0,0.09,0.0,5094.4346,3376.483
2019-05-22 09:05:00.0,0.09,0.0,5094.4346,3376.483
2019-05-22 09:06:00.0,0.09,0.0,5094.4346,3376.483
2019-05-22 09:07:00.0,0.09,0.0,5094.4346,3376.483
2019-05-22 09:08:00.0,0.09,0.0,5094.4346,3376.483
2019-05-22 09:09:00.0,8.52,545.5941,5094.4346,3376.483
2019-05-22 09:10:00.0,16.66,545.5998,5094.435,3376.483
2019-05-22 09:11:00.0,25.75,545.61017,5094.435,3376.483
2019-05-22 09:12:00.0,34.03,545.6032,5094.4355,3376.483
2019-05-22 09:13:00.0,41.81,545.6032,5094.4365,3376.483
2019-05-22 09:14:00.0,51.09,545.608,5094.437,3376.483
2019-05-22 09:15:00.0,61.51,545.605,5094.438,3376.483
2019-05-22 09:16:00.0,71.49,545.60846,5094.4395,3376.483
2019-05-22 09:17:00.0,79.1,545.61664,5094.4404,3376.483
2019-05-22 09:18:00.0,86.18,545.5998,5094.442,3376.483
2019-05-22 09:19:00.0,93.87,545.61536,5094.4434,3376.483
2019-05-22 09:20:00.0,100.16,545.61884,5094.445,3376.483
2019-05-22 09:21:00.0,108.16,545.60846,5094.447,3376.483
2019-05-22 09:22:00.0,114.95,545.60974,5094.4487,3376.483
2019-05-22 09:23:00.0,119.63,545.5993,5094.4507,3376.483
2019-05-22 09:24:00.0,126.74,545.60626,5094.4526,3376.483
2019-05-22 09:25:00.0,134.55,545.5998,5094.4546,3376.483
2019-05-22 09:26:00.0,141.85,545.6028,5094.457,3376.483
2019-05-22 09:27:00.0,148.55,545.6067,5094.4595,3376.483
2019-05-22 09:28:00.0,152.32,545.6011,5094.462,3376.483
2019-05-22 09:29:00.0,154.27,545.61017,5094.465,3376.483
2019-05-22 09:30:00.0,131.15,545.598,5094.467,3376.483
2019-05-22 09:31:00.0,137.8,545.60626,5094.469,3376.483
2019-05-22 09:32:00.0,145.01,545.60626,5094.4717,3376.483
2019-05-22 09:33:00.0,148.3,545.605,5094.474,3376.483
2019-05-22 09:34:00.0,150.19,545.6028,5094.4766,3376.483
2019-05-22 09:35:00.0,150.65,545.60974,5094.479,3376.483
2019-05-22 09:36:00.0,152.71,545.60626,5094.4814,3376.483
2019-05-22 09:37:00.0,153.7,545.60455,5094.4844,3376.483
2019-05-22 09:38:00.0,155.61,545.5993,5094.487,3376.483
2019-05-22 09:39:00.0,159.09,545.60846,5094.4893,3376.483
2019-05-22 09:40:00.0,158.27,545.5907,5094.492,3376.483
2019-05-22 09:41:00.0,160.02,545.605,5094.4946,3376.483
2019-05-22 09:42:00.0,164.4,545.61145,5094.4976,3376.483
2019-05-22 09:43:00.0,169.3,545.6201,5094.5,3376.483
2019-05-22 09:44:00.0,169.91,545.61017,5094.503,3376.483
2019-05-22 09:45:00.0,167.83,545.6032,5094.506,3376.483
2019-05-22 09:46:00.0,165.29,545.6149,5094.5083,3376.483
2019-05-22 09:47:00.0,163.82,545.5993,5094.511,3376.483
2019-05-22 09:48:00.0,161.21,545.60455,5094.514,3376.483
2019-05-22 09:49:00.0,155.29,545.61707,5094.5166,3376.483
2019-05-22 09:50:00.0,153.44,545.608,5094.519,3376.483
2019-05-22 09:51:00.0,151.75,545.6132,5094.522,3376.483
2019-05-22 09:52:00.0,150.38,545.60974,5094.5244,3376.483
2019-05-22 09:53:00.0,149.26,545.6032,5094.527,3376.483
2019-05-22 09:54:00.0,148.52,545.62054,5094.5293,3376.483
2019-05-22 09:55:00.0,148.09,545.6028,5094.5317,3376.483
2019-05-22 09:56:00.0,147.31,545.60455,5094.534,3376.483
2019-05-22 09:57:00.0,146.82,545.59454,5094.5366,3376.483
2019-05-22 09:58:00.0,146.4,545.6223,5094.539,3376.483
2019-05-22 09:59:00.0,145.95,545.624,5094.5415,3376.483
2019-05-22 10:00:00.0,145.57,545.6149,5094.544,3376.483
2019-05-22 10:01:00.0,145.14,545.60626,5094.5464,3376.483
2019-05-22 10:02:00.0,144.72,545.60974,5094.549,3376.483
2019-05-22 10:03:00.0,144.3,545.6236,5094.5513,3376.483
2019-05-22 10:04:00.0,143.88,545.608,5094.5537,3376.483
2019-05-22 10:05:00.0,143.5,545.605,5094.556,3376.483
2019-05-22 10:06:00.0,143.05,545.60846,5094.5586,3376.483
2019-05-22 10:07:00.0,146.3,545.598,5094.5605,3376.483
2019-05-22 10:08:00.0,152.09,545.60974,5094.5635,3376.483
2019-05-22 10:09:00.0,156.42,545.61145,5094.566,3376.483
2019-05-22 10:10:00.0,155.26,545.5699,5094.5684,3376.483
2019-05-22 10:11:00.0,153.64,545.47504,5094.571,3376.483
2019-05-22 10:12:00.0,152.57,545.5889,5094.5737,3376.483
2019-05-22 10:13:00.0,151.52,545.63916,5094.576,3376.483
2019-05-22 10:14:00.0,150.48,545.62054,5094.5786,3376.483
2019-05-22 10:15:00.0,149.89,545.5495,5094.581,3376.483
2019-05-22 10:16:00.0,148.99,545.78516,5094.5835,3376.483
2019-05-22 10:17:00.0,148.46,575.0102,5094.586,3376.483
2019-05-22 10:18:00.0,147.08,575.1886,5094.5884,3376.483
2019-05-22 10:19:00.0,127.93,575.25964,5094.591,3376.483
2019-05-22 10:20:00.0,127.5,575.2133,5094.5933,3376.483
2019-05-22 10:21:00.0,126.82,575.241,5094.595,3376.483
2019-05-22 10:22:00.0,126.38,575.24927,5094.597,3376.483
2019-05-22 10:23:00.0,125.95,575.2164,5094.5996,3376.483
2019-05-22 10:24:00.0,125.46,575.3138,5094.6016,3376.483
2019-05-22 10:25:00.0,124.97,575.2081,5094.6035,3376.483
2019-05-22 10:26:00.0,124.56,575.23584,5094.6055,3376.483
2019-05-22 10:27:00.0,124.1,575.2441,5094.608,3376.483
2019-05-22 10:28:00.0,123.66,575.1886,5094.61,3376.483
2019-05-22 10:29:00.0,123.2,575.3034,5094.612,3376.483
2019-05-22 10:30:00.0,122.79,575.3012,5094.614,3376.483
2019-05-22 10:31:00.0,122.32,575.3155,5094.616,3376.483
2019-05-22 10:32:00.0,121.87,575.3051,5094.618,3376.483
2019-05-22 10:33:00.0,121.45,575.3012,5094.62,3376.483
2019-05-22 10:34:00.0,121.03,575.29474,5094.622,3376.483
2019-05-22 10:35:00.0,120.59,575.2995,5094.624,3376.483
2019-05-22 10:36:00.0,120.16,575.3012,5094.626,3376.483
2019-05-22 10:37:00.0,119.74,575.3103,5094.628,3376.483
2019-05-22 10:38:00.0,119.31,575.2982,5094.63,3376.483
2019-05-22 10:39:00.0,118.87,575.3086,5094.632,3376.483
2019-05-22 10:40:00.0,118.44,575.2995,5094.6343,3376.483
2019-05-22 10:41:00.0,118.01,575.3012,5094.636,3376.483
2019-05-22 10:42:00.0,117.31,575.3064,5094.638,3376.483
2019-05-22 10:43:00.0,116.9,575.3086,5094.64,3376.483
2019-05-22 10:44:00.0,116.5,575.28735,5094.642,3376.483
2019-05-22 10:45:00.0,115.82,575.2995,5094.644,3376.483
2019-05-22 10:46:00.0,115.4,575.3047,5094.6455,3376.483
2019-05-22 10:47:00.0,114.96,575.29645,5094.6475,3376.483
2019-05-22 10:48:00.0,114.55,575.30164,5094.6494,3376.483
2019-05-22 10:49:00.0,113.82,575.29126,5094.6514,3376.483
2019-05-22 10:50:00.0,113.42,575.2995,5094.6533,3376.483
2019-05-22 10:51:00.0,113.04,575.296,5094.6553,3376.483
2019-05-22 10:52:00.0,112.63,575.3069,5094.657,3376.483
2019-05-22 10:53:00.0,112.28,575.2982,5094.659,3376.483
2019-05-22 10:54:00.0,111.85,575.296,5094.6606,3376.483
2019-05-22 10:55:00.0,111.45,575.30817,5094.6626,3376.483
2019-05-22 10:56:00.0,111.07,575.29645,5094.6646,3376.483
2019-05-22 10:57:00.0,110.72,575.2999,5094.6665,3376.483
2019-05-22 10:58:00.0,110.37,575.3069,5094.6685,3376.483
2019-05-22 10:59:00.0,109.96,575.3012,5094.67,3376.483
2019-05-22 11:00:00.0,109.59,575.2982,5094.672,3376.483
2019-05-22 11:01:00.0,109.21,575.2999,5094.674,3376.483
2019-05-22 11:02:00.0,108.83,604.8886,5094.676,3376.483
2019-05-22 11:03:00.0,108.51,682.51544,5094.6772,3376.483
2019-05-22 11:04:00.0,108.29,788.19745,5094.679,3376.483
2019-05-22 11:05:00.0,108.08,902.53827,5094.681,3376.483
2019-05-22 11:06:00.0,107.9,1108.1171,5094.6826,3376.483
2019-05-22 11:07:00.0,107.8,1418.2941,5094.6846,3376.483
2019-05-22 11:08:00.0,107.7,1725.5398,5094.6865,3376.483
2019-05-22 11:09:00.0,107.64,2009.2517,5094.688,3376.483
2019-05-22 11:10:00.0,107.55,2258.7446,5094.69,3376.483
2019-05-22 11:11:00.0,107.5,2435.2976,5094.692,3376.483
2019-05-22 11:12:00.0,107.39,2499.8777,5094.6934,3376.484
2019-05-22 11:13:00.0,107.35,2499.8828,5094.6953,3376.4856
2019-05-22 11:14:00.0,107.24,2499.8843,5094.6973,3376.4873
2019-05-22 11:15:00.0,107.19,2499.884,5094.6987,3376.4893
2019-05-22 11:16:00.0,107.16,2499.88,5094.7007,3376.491
2019-05-22 11:17:00.0,107.04,2499.898,5094.7026,3376.4927
2019-05-22 11:18:00.0,107.0,2499.89,5094.704,3376.4946
2019-05-22 11:19:00.0,106.92,2499.876,5094.706,3376.4963
2019-05-22 11:20:00.0,106.89,2499.89,5094.708,3376.498
2019-05-22 11:21:00.0,106.78,2499.8972,5094.7095,3376.4998
2019-05-22 11:22:00.0,106.77,2499.9045,5094.7114,3376.5017
2019-05-22 11:23:00.0,106.71,2499.8987,5094.7134,3376.5034
2019-05-22 11:24:00.0,106.66,2499.8965,5094.715,3376.5051
2019-05-22 11:25:00.0,106.63,2499.901,5094.717,3376.507
2019-05-22 11:26:00.0,106.57,2499.898,5094.7188,3376.5088
2019-05-22 11:27:00.0,106.52,2499.8862,5094.72,3376.5105
2019-05-22 11:28:00.0,106.51,2499.8965,5094.722,3376.5122
2019-05-22 11:29:00.0,106.46,2499.8894,5094.7236,3376.5142
2019-05-22 11:30:00.0,106.43,2499.89,5094.7256,3376.5159
2019-05-22 11:31:00.0,106.4,2499.8965,5094.7275,3376.5176
2019-05-22 11:32:00.0,106.36,2499.8965,5094.729,3376.5193
2019-05-22 11:33:00.0,106.26,2499.8784,5094.731,3376.5212
2019-05-22 11:34:00.0,106.22,2499.8928,5094.733,3376.523
2019-05-22 11:35:00.0,106.19,2499.8901,5094.7344,3376.5247
2019-05-22 11:36:00.0,106.16,2499.8909,5094.7363,3376.5264
2019-05-22 11:37:00.0,106.11,2499.884,5094.738,3376.5283
2019-05-22 11:38:00.0,106.07,2499.887,5094.7397,3376.53
2019-05-22 11:39:00.0,106.05,2499.903,5094.7417,3376.5317
2019-05-22 11:40:00.0,105.99,2499.8796,5094.743,3376.5334
2019-05-22 11:41:00.0,105.96,2499.8843,5094.745,3376.5354
2019-05-22 11:42:00.0,105.94,2499.8906,5094.747,3376.537
2019-05-22 11:43:00.0,105.91,2499.877,5094.7485,3376.5388
2019-05-22 11:44:00.0,105.87,2499.876,5094.7505,3376.5405
2019-05-22 11:45:00.0,105.81,2499.8806,5094.752,3376.5425
2019-05-22 11:46:00.0,105.79,2499.8782,5094.754,3376.5442
2019-05-22 11:47:00.0,105.75,2499.8762,5094.756,3376.546
2019-05-22 11:48:00.0,105.7,2499.8958,5094.7573,3376.5476
2019-05-22 11:49:00.0,105.67,2499.8965,5094.7593,3376.5493
2019-05-22 11:50:00.0,105.62,2499.885,5094.7607,3376.5513
2019-05-22 11:51:00.0,105.59,2499.8696,5094.7627,3376.553
2019-05-22 11:52:00.0,105.56,2499.895,5094.7646,3376.5547
2019-05-22 11:53:00.0,105.53,2499.8938,5094.766,3376.5564
2019-05-22 11:54:00.0,105.49,2499.8855,5094.768,3376.5583
2019-05-22 11:55:00.0,105.44,2499.887,5094.7695,3376.56
2019-05-22 11:56:00.0,105.42,2499.8862,5094.7715,3376.5618
2019-05-22 11:57:00.0,105.38,2499.8796,5094.7734,3376.5635
2019-05-22 11:58:00.0,105.33,2499.882,5094.775,3376.5652
2019-05-22 11:59:00.0,105.29,2499.8965,5094.777,3376.5671
2019-05-22 12:00:00.0,105.29,2499.8945,5094.7783,3376.5688
2019-05-22 12:01:00.0,105.24,2499.898,5094.7803,3376.5706
2019-05-22 12:02:00.0,105.21,2499.8965,5094.782,3376.5723
2019-05-22 12:03:00.0,105.18,2499.8782,5094.7837,3376.574
2019-05-22 12:04:00.0,105.18,2499.8833,5094.7856,3376.5757
2019-05-22 12:05:00.0,105.13,2499.893,5094.787,3376.5776
2019-05-22 12:06:00.0,105.07,2499.8945,5094.789,3376.5793
2019-05-22 12:07:00.0,105.04,2499.8872,5094.791,3376.581
2019-05-22 12:08:00.0,105.01,2499.8872,5094.7925,3376.5828
2019-05-22 12:09:00.0,104.97,2499.9119,5094.7944,3376.5845
2019-05-22 12:10:00.0,104.95,2499.8833,5094.796,3376.5862
2019-05-22 12:11:00.0,104.91,2499.8833,5094.798,3376.5881
2019-05-22 12:12:00.0,104.86,2499.885,5094.7993,3376.5898
2019-05-22 12:13:00.0,104.83,2499.8762,5094.8013,3376.5916
2019-05-22 12:14:00.0,104.8,2499.8914,5094.803,3376.5933
2019-05-22 12:15:00.0,104.78,2499.8928,5094.8047,3376.595
2019-05-22 12:16:00.0,104.74,2499.8818,5094.8066,3376.5967
2019-05-22 12:17:00.0,104.72,2499.8862,5094.808,3376.5986
2019-05-22 12:18:00.0,104.72,2499.8848,5094.81,3376.6003
2019-05-22 12:19:00.0,104.68,2499.8862,5094.812,3376.602
2019-05-22 12:20:00.0,104.63,2499.885,5094.8135,3376.6038
2019-05-22 12:21:00.0,104.55,2499.8865,5094.8154,3376.6055
2019-05-22 12:22:00.0,104.54,2499.8862,5094.817,3376.6072
2019-05-22 12:23:00.0,104.51,2499.8796,5094.819,3376.609
2019-05-22 12:24:00.0,104.46,2499.8958,5094.8203,3376.6108
2019-05-22 12:25:00.0,104.45,2499.885,5094.8223,3376.6125
2019-05-22 12:26:00.0,104.42,2499.877,5094.8237,3376.6143
2019-05-22 12:27:00.0,104.37,2499.901,5094.8257,3376.616
2019-05-22 12:28:00.0,104.34,2499.8828,5094.8276,3376.6177
2019-05-22 12:29:00.0,104.3,2499.8843,5094.829,3376.6194
2019-05-22 12:30:00.0,104.28,2499.8938,5094.831,3376.621
2019-05-22 12:31:00.0,104.26,2499.8796,5094.8325,3376.6228
2019-05-22 12:32:00.0,104.22,2499.884,5094.8345,3376.6248
2019-05-22 12:33:00.0,104.22,2499.8906,5094.836,3376.6265
2019-05-22 12:34:00.0,104.2,2499.8884,5094.838,3376.6282
2019-05-22 12:35:00.0,104.11,2499.8906,5094.84,3376.63
2019-05-22 12:36:00.0,104.08,2499.8887,5094.8413,3376.6316
2019-05-22 12:37:00.0,104.05,2499.881,5094.8433,3376.6333
2019-05-22 12:38:00.0,104.02,2499.8855,5094.8447,3376.635
2019-05-22 12:39:00.0,103.99,2499.8958,5094.8467,3376.6367
2019-05-22 12:40:00.0,103.96,2499.89,5094.848,3376.6384
2019-05-22 12:41:00.0,103.94,2499.8752,5094.85,3376.6401
2019-05-22 12:42:00.0,103.9,2499.885,5094.8516,3376.642
2019-05-22 12:43:00.0,103.87,2499.893,5094.8535,3376.6438
2019-05-22 12:44:00.0,103.82,2499.882,5094.855,3376.6455
2019-05-22 12:45:00.0,103.81,2499.893,5094.857,3376.6472
2019-05-22 12:46:00.0,103.76,2499.8872,5094.859,3376.649
2019-05-22 12:47:00.0,103.73,2499.8936,5094.8604,3376.6506
2019-05-22 12:48:00.0,103.72,2499.882,5094.8623,3376.6523
2019-05-22 12:49:00.0,103.7,2499.8862,5094.864,3376.654
2019-05-22 12:50:00.0,103.67,2499.8784,5094.8657,3376.6558
2019-05-22 12:51:00.0,103.62,2499.8887,5094.867,3376.6575
2019-05-22 12:52:00.0,103.61,2499.8826,5094.869,3376.6592
2019-05-22 12:53:00.0,103.56,2499.871,5094.8706,3376.661
2019-05-22 12:54:00.0,103.55,2499.8704,5094.8726,3376.6628
2019-05-22 12:55:00.0,103.5,2499.8826,5094.874,3376.6646
2019-05-22 12:56:00.0,103.49,2499.8677,5094.876,3376.6663
2019-05-22 12:57:00.0,103.46,2499.8696,5094.8774,3376.668
2019-05-22 12:58:00.0,103.41,2499.895,5094.8794,3376.6697
2019-05-22 12:59:00.0,103.4,2499.8748,5094.8813,3376.6714
2019-05-22 13:00:00.0,103.33,2499.8857,5094.883,3376.673
2019-05-22 13:01:00.0,103.27,2499.8848,5094.885,3376.6748
2019-05-22 13:02:00.0,103.26,2499.8965,5094.886,3376.6765
2019-05-22 13:03:00.0,103.26,2499.8894,5094.888,3376.6782
2019-05-22 13:04:00.0,103.23,2499.8909,5094.8896,3376.68
2019-05-22 13:05:00.0,103.18,2499.8894,5094.8916,3376.6816
2019-05-22 13:06:00.0,103.15,2499.8892,5094.893,3376.6833
2019-05-22 13:07:00.0,103.14,2499.8901,5094.895,3376.685
2019-05-22 13:08:00.0,103.09,2499.8796,5094.8965,3376.6868
2019-05-22 13:09:00.0,103.07,2499.8818,5094.8984,3376.6885
2019-05-22 13:10:00.0,103.04,2499.8958,5094.9,3376.6902
2019-05-22 13:11:00.0,103.01,2499.8667,5094.902,3376.692
2019-05-22 13:12:00.0,103.0,2499.8647,5094.9033,3376.6936
2019-05-22 13:13:00.0,102.97,2499.8774,5094.9053,3376.6953
2019-05-22 13:14:00.0,102.92,2499.8906,5094.9067,3376.697
2019-05-22 13:15:00.0,102.89,2499.8884,5094.9087,3376.6987
2019-05-22 13:16:00.0,102.86,2499.8777,5094.91,3376.7004
2019-05-22 13:17:00.0,102.8,2499.8965,5094.912,3376.7024
2019-05-22 13:18:00.0,102.78,2499.8936,5094.9136,3376.704
2019-05-22 13:19:00.0,102.75,2499.8604,5094.9155,3376.7058
2019-05-22 13:20:00.0,102.74,2499.8796,5094.917,3376.7075
2019-05-22 13:21:00.0,102.71,2499.8965,5094.919,3376.7092
2019-05-22 13:22:00.0,102.66,2499.8718,5094.9204,3376.711
2019-05-22 13:23:00.0,102.65,2499.8804,5094.9224,3376.7126
2019-05-22 13:24:00.0,102.6,2499.8833,5094.924,3376.7144
2019-05-22 13:25:00.0,102.56,2499.884,5094.926,3376.716
2019-05-22 13:26:00.0,102.51,2499.8887,5094.9272,3376.7178
2019-05-22 13:27:00.0,102.51,2499.8848,5094.929,3376.7195
2019-05-22 13:28:00.0,102.48,2499.8784,5094.9307,3376.7212
2019-05-22 13:29:00.0,102.45,2499.8726,5094.9326,3376.723
2019-05-22 13:30:00.0,102.4,2499.8718,5094.934,3376.7246
2019-05-22 13:31:00.0,102.37,2499.8748,5094.936,3376.7263
2019-05-22 13:32:00.0,102.37,2499.874,5094.9375,3376.728
2019-05-22 13:33:00.0,102.3,2499.8784,5094.9395,3376.7297
2019-05-22 13:34:00.0,102.27,2499.8857,5094.941,3376.7314
2019-05-22 13:35:00.0,102.27,2499.876,5094.943,3376.7332
2019-05-22 13:36:00.0,102.25,2499.8865,5094.9443,3376.7349
2019-05-22 13:37:00.0,102.22,2499.8901,5094.9463,3376.7363
2019-05-22 13:38:00.0,102.19,2499.8618,5094.9478,3376.738
2019-05-22 13:39:00.0,102.16,2499.8894,5094.9497,3376.7397
2019-05-22 13:40:00.0,102.13,2499.879,5094.951,3376.7415
2019-05-22 13:41:00.0,102.11,2499.8818,5094.953,3376.7432
2019-05-22 13:42:00.0,102.08,2499.8796,5094.9546,3376.7449
2019-05-22 13:43:00.0,102.05,2499.8616,5094.9565,3376.7466
2019-05-22 13:44:00.0,102.02,2499.8662,5094.958,3376.7483
2019-05-22 13:45:00.0,101.99,2499.874,5094.96,3376.75
2019-05-22 13:46:00.0,101.96,2499.8792,5094.9614,3376.7517
2019-05-22 13:47:00.0,101.93,2499.877,5094.9634,3376.7534
2019-05-22 13:48:00.0,101.88,2499.864,5094.965,3376.7551
2019-05-22 13:49:00.0,101.87,2499.8645,5094.967,3376.7568
2019-05-22 13:50:00.0,101.79,2499.89,5094.9683,3376.7585
2019-05-22 13:51:00.0,101.79,2499.8752,5094.97,3376.7603
2019-05-22 13:52:00.0,101.76,2499.8923,5094.9717,3376.762
2019-05-22 13:53:00.0,101.75,2499.8662,5094.9736,3376.7637
2019-05-22 13:54:00.0,101.73,2499.8718,5094.975,3376.7654
2019-05-22 13:55:00.0,101.69,2499.871,5094.9766,3376.767
2019-05-22 13:56:00.0,101.66,2499.8828,5094.9785,3376.7688
2019-05-22 13:57:00.0,101.58,2499.8726,5094.98,3376.7705
2019-05-22 13:58:00.0,101.56,2499.885,5094.982,3376.7722
2019-05-22 13:59:00.0,101.53,2499.867,5094.9834,3376.774
2019-05-22 14:00:00.0,101.52,2499.8674,5094.9854,3376.7754
2019-05-22 14:01:00.0,101.5,2499.8777,5094.987,3376.777
2019-05-22 14:02:00.0,101.46,2499.8733,5094.989,3376.7788
2019-05-22 14:03:00.0,101.46,2499.8696,5094.99,3376.7805
2019-05-22 14:04:00.0,101.43,2499.8782,5094.992,3376.7822
2019-05-22 14:05:00.0,101.41,2499.8682,5094.9937,3376.784
2019-05-22 14:06:00.0,101.37,2499.867,5094.9956,3376.7856
2019-05-22 14:07:00.0,101.32,2499.874,5094.997,3376.7874
2019-05-22 14:08:00.0,101.29,2499.8784,5094.999,3376.789
2019-05-22 14:09:00.0,101.26,2499.8618,5095.0005,3376.7908
2019-05-22 14:10:00.0,101.24,2499.871,5095.002,3376.7925
2019-05-22 14:11:00.0,101.21,2499.8796,5095.004,3376.7942
2019-05-22 14:12:00.0,101.2,2499.8733,5095.0054,3376.7957
2019-05-22 14:13:00.0,101.15,2499.8733,5095.0073,3376.7974
2019-05-22 14:14:00.0,101.14,2499.859,5095.009,3376.799
2019-05-22 14:15:00.0,101.11,2499.877,5095.0107,3376.8008
2019-05-22 14:16:00.0,101.08,2499.874,5095.012,3376.8025
2019-05-22 14:17:00.0,101.06,2499.8667,5095.014,3376.8042
2019-05-22 14:18:00.0,101.03,2499.8784,5095.0156,3376.806
2019-05-22 14:19:00.0,100.98,2499.8545,5095.017,3376.8076
2019-05-22 14:20:00.0,100.97,2499.887,5095.019,3376.8093
2019-05-22 14:21:00.0,100.92,2499.8855,5095.0205,3376.811
2019-05-22 14:22:00.0,100.89,2499.8726,5095.0225,3376.8125
2019-05-22 14:23:00.0,100.86,2499.8557,5095.024,3376.8142
2019-05-22 14:24:00.0,100.82,2499.8625,5095.026,3376.816
2019-05-22 14:25:00.0,100.8,2499.8887,5095.0273,3376.8176
2019-05-22 14:26:00.0,100.77,2499.859,5095.0293,3376.8193
2019-05-22 14:27:00.0,100.76,2499.8857,5095.031,3376.821
2019-05-22 14:28:00.0,100.72,2499.8608,5095.032,3376.8228
2019-05-22 14:29:00.0,100.69,2499.874,5095.034,3376.8245
2019-05-22 14:30:00.0,100.68,2499.874,5095.0356,3376.826
2019-05-22 14:31:00.0,100.63,2499.8704,5095.0376,3376.8276
2019-05-22 14:32:00.0,100.59,2499.8862,5095.039,3376.8293
2019-05-22 14:33:00.0,100.56,2499.871,5095.041,3376.831
2019-05-22 14:34:00.0,100.56,2499.861,5095.0425,3376.8328
2019-05-22 14:35:00.0,100.51,2499.859,5095.0444,3376.8345
2019-05-22 14:36:00.0,100.5,2499.8782,5095.046,3376.8362
2019-05-22 14:37:00.0,100.47,2499.876,5095.0474,3376.838
2019-05-22 14:38:00.0,100.42,2499.8718,5095.0493,3376.8394
2019-05-22 14:39:00.0,100.42,2499.8582,5095.051,3376.841
2019-05-22 14:40:00.0,100.36,2499.8704,5095.0527,3376.8428
2019-05-22 14:41:00.0,100.33,2499.8538,5095.054,3376.8445
2019-05-22 14:42:00.0,100.33,2499.8696,5095.056,3376.8462
2019-05-22 14:43:00.0,100.28,2499.8733,5095.0576,3376.848
2019-05-22 14:44:00.0,100.25,2499.858,5095.059,3376.8496
2019-05-22 14:45:00.0,100.22,2499.874,5095.061,3376.851
2019-05-22 14:46:00.0,100.21,2499.863,5095.0625,3376.8528
2019-05-22 14:47:00.0,100.21,2499.866,5095.0645,3376.8545
2019-05-22 14:48:00.0,100.18,2499.8594,5095.066,3376.8562
2019-05-22 14:49:00.0,100.13,2499.8618,5095.0674,3376.858
2019-05-22 14:50:00.0,100.11,2499.8762,5095.0693,3376.8596
2019-05-22 14:51:00.0,100.07,2499.8682,5095.071,3376.861
2019-05-22 14:52:00.0,100.05,2499.88,5095.0728,3376.8628
2019-05-22 14:53:00.0,100.05,2499.8682,5095.074,3376.8645
2019-05-22 14:54:00.0,99.98,2499.8767,5095.076,3376.8662
2019-05-22 14:55:00.0,99.96,2499.874,5095.0776,3376.868
2019-05-22 14:56:00.0,99.92,2499.8818,5095.079,3376.8696
2019-05-22 14:57:00.0,99.89,2499.8782,5095.081,3376.871
2019-05-22 14:58:00.0,99.86,2499.869,5095.0825,3376.8728
2019-05-22 14:59:00.0,99.82,2499.8618,5095.0845,3376.8745
2019-05-22 15:00:00.0,99.78,2499.8804,5095.086,3376.8762
2019-05-22 15:01:00.0,99.76,2499.8848,5095.0874,3376.878
2019-05-22 15:02:00.0,99.72,2499.8574,5095.0894,3376.8794
2019-05-22 15:03:00.0,99.7,2499.8618,5095.091,3376.881
2019-05-22 15:04:00.0,99.67,2499.8557,5095.093,3376.8828
2019-05-22 15:05:00.0,99.63,2499.864,5095.094,3376.8845
2019-05-22 15:06:00.0,99.6,2499.8625,5095.0957,3376.8862
2019-05-22 15:07:00.0,99.57,2499.8872,5095.0977,3376.8877
2019-05-22 15:08:00.0,99.52,2499.8752,5095.099,3376.8894
2019-05-22 15:09:00.0,99.5,2499.864,5095.101,3376.891
2019-05-22 15:10:00.0,99.46,2499.869,5095.1025,3376.8928
2019-05-22 15:11:00.0,99.43,2499.8582,5095.104,3376.8945
2019-05-22 15:12:00.0,99.4,2499.8608,5095.106,3376.896
2019-05-22 15:13:00.0,99.37,2499.845,5095.1074,3376.8977
2019-05-22 15:14:00.0,99.32,2499.8655,5095.1094,3376.8994
2019-05-22 15:15:00.0,99.31,2499.8662,5095.111,3376.9011
2019-05-22 15:16:00.0,99.24,2499.8696,5095.1123,3376.9026
2019-05-22 15:17:00.0,99.23,2499.8633,5095.1143,3376.9043
2019-05-22 15:18:00.0,99.21,2499.871,5095.1157,3376.906
2019-05-22 15:19:00.0,99.18,2499.8945,5095.1177,3376.9077
2019-05-22 15:20:00.0,99.15,2499.876,5095.119,3376.9094
2019-05-22 15:21:00.0,99.12,2499.876,5095.1206,3376.911
2019-05-22 15:22:00.0,99.08,2499.8726,5095.1226,3376.9126
2019-05-22 15:23:00.0,99.06,2499.864,5095.124,3376.9143
2019-05-22 15:24:00.0,99.05,2499.8726,5095.1255,3376.916
2019-05-22 15:25:00.0,98.99,2499.8567,5095.1274,3376.9175
2019-05-22 15:26:00.0,98.95,2499.8604,5095.129,3376.9192
2019-05-22 15:27:00.0,98.88,2499.8835,5095.131,3376.921
2019-05-22 15:28:00.0,98.83,2499.869,5095.1323,3376.9226
2019-05-22 15:29:00.0,98.85,2499.8804,5095.134,3376.924
2019-05-22 15:30:00.0,98.82,2499.858,5095.1357,3376.9258
2019-05-22 15:31:00.0,98.77,2499.8674,5095.137,3376.9275
2019-05-22 15:32:00.0,98.76,2499.871,5095.1387,3376.9292
2019-05-22 15:33:00.0,98.74,2499.8538,5095.1406,3376.9307
2019-05-22 15:34:00.0,98.7,2499.8574,5095.142,3376.9324
